triple injection ratios,0.01,0.02,0.04,0.08,0.12,0.16,0.2,0.24,0.32,0.38,0.46,0.57,0.64
high_scores,0.8143047137010528,0.836686105452825,0.8547686185681903,0.7850289209025971,0.815979158100408,0.8286912530238382,0.8284810931613272,0.8309667243138684,0.830340166892285,0.8313288734467652,0.8034515589815862,0.7979558798127762,0.7944980369882555
low_scores,0.8234316921158082,0.7955234499006045,0.8162884725161792,0.7685357196079993,0.7869292031903844,0.8251886434562934,0.7852152414753379,0.8010119176858116,0.7962612867511826,0.7971061776383672,0.7815873052779848,0.7847188164239066,0.7987024282184583
mixed_scores,0.8348649128680324,0.8377581902434942,0.8098716196673837,0.7843609959768452,0.7923369949067897,0.814867004512756,0.7947079710326922,0.7874080030696083,0.8378434519239912,0.7466617376247063,0.8135473157135146,0.8055220971516216,0.8142932848473843
high_gradients,0.8166176126201703,0.8119051964946956,0.8116311766527454,0.8146467248736159,0.8206106470163019,0.7993382152888113,0.8134847243518283,0.8471714082785398,0.8385470013411003,0.8422069231753523,0.8064418284732024,0.7945345728188666,0.8073637421292938
low_gradients,0.8294607630170688,0.8085520691296947,0.8008650661257133,0.7975338930739395,0.7911639637633637,0.7867483417446864,0.8038931642803206,0.8135549291758967,0.8179324654852366,0.8178059026086718,0.8028971903130825,0.7775426082280209,0.7941201638626574
mixed_gradients,0.8169953528828167,0.8182945270187126,0.8050182611423703,0.7775071504563006,0.7896793003449584,0.7917041557873694,0.8159953197421672,0.8216671209413822,0.7934488577667227,0.8043792751798887,0.7891632836179341,0.8164351482679093,0.7986403972172921
low_score_high_gradient,0.8379258625143142,0.826443553266213,0.8118553921987975,0.7903465462058535,0.8206797238249144,0.8212460782361793,0.7991104141248575,0.8076929175916787,0.8008151414056733,0.731323215961648,0.7881402420315661,0.7801093422092611,0.7801093422092611
high_score_high_gradient,0.8166176126201703,0.8119051964946956,0.8116311766527454,0.8146467248736159,0.8206106470163019,0.7993382152888113,0.8134847243518283,0.8471714082785398,0.8385470013411003,0.8422069231753523,0.8093714849446554,0.8300661210832588,0.8300661210832588
low_score_low_gradient,0.8105565231773874,0.8090915138212803,0.8078312874581811,0.8102571331027305,0.7985415358043445,0.7921923945589903,0.795357014225713,0.8074849086033986,0.7944244040987963,0.7942223267228513,0.7678433322078354,0.7672463865266121,0.7672463865266121
high_score_low_gradient,0.8361854751047989,0.827830025568343,0.8510014020131268,0.784117196484461,0.8141012333470242,0.8115961904649622,0.8099422482861639,0.8183828205164412,0.8336181857948849,0.7586588799919466,0.7993890258831968,0.8133324025728957,0.8133324025728957
random,0.8244982445324481,0.819401842249936,0.8415632610046291,0.8102263791564732,0.7985123065019911,0.8238725644226558,0.8033100349451583,0.8253734853147255,0.7913424136786671,0.7753993781593911,0.8084497582467839,0.7900991751839239,0.8103477553082026
high_degree_high_score,0.8241889420076874,0.8374180665084598,0.8575736749721483,0.8286453400212501,0.8309656830855462,0.8237557087835187,0.8423486610106208,0.8405418995636581,0.8251922800197713,0.7386066916182973,0.7971277261378482,0.7917350571563037,0.7824320487055347
high_degree_low_score,0.8234316921158082,0.7955234499006045,0.8162884725161792,0.7899784855086125,0.7782574600259272,0.8100680322284601,0.7878665759598398,0.8248971483007982,0.7962367320492626,0.7939472014934343,0.7999157655967232,0.7912493311791853,0.7987383503073748
low_degree_high_score,0.8241889420076874,0.8374180665084598,0.8575736749721483,0.820565449436173,0.7981096837602362,0.8190744703985964,0.8392438054103308,0.7904710639552731,0.8475339355568519,0.7126883663524097,0.793585070188104,0.8029502849978781,0.789349555663818
low_degree_low_score,0.8234316921158082,0.7955234499006045,0.8162884725161792,0.7899784855086125,0.7782574600259272,0.8100680322284601,0.7878665759598398,0.8248971483007982,0.7962367320492626,0.7939472014934343,0.7999157655967232,0.7912493311791853,0.7987383503073748
high_degree_high_grad,0.8166176126201703,0.8040150276896667,0.8154285283278117,0.8003475683262207,0.8222806132775343,0.8060919639796319,0.8267092705021865,0.8182876874023309,0.832993487122576,0.7565841247779197,0.7982832723422448,0.7978631480749243,0.8092078504751726
high_degree_low_grad,0.8294607630170688,0.8085520691296947,0.8008650661257133,0.7832852664278014,0.8001273818542941,0.7829407753996551,0.8070890899748251,0.7997626180261002,0.8199820345600131,0.8197877834155699,0.7809779176980163,0.8242212711817513,0.7908989205825984
low_degree_high_grad,0.8166176126201703,0.8040150276896667,0.8154285283278117,0.8003475683262207,0.8222806132775343,0.8060919639796319,0.8267092705021865,0.8182876874023309,0.832993487122576,0.7565841247779197,0.7982832723422448,0.7978631480749243,0.8092078504751726
low_degree_low_grad,0.8294607630170688,0.8085520691296947,0.8008650661257133,0.7857896521825729,0.7966354120480196,0.789086747651041,0.7975871294279954,0.8000830725609761,0.8198068122058842,0.8079443874124149,0.7666271385740748,0.8268737012637689,0.7931974016511821
high_closeness_high_score,0.8241889420076874,0.8374180665084598,0.8575736749721483,0.8162073731251173,0.8086019485131118,0.8225660763092807,0.8446442875178873,0.8405518094212399,0.8247605444712582,0.7584720975823558,0.7845015065723323,0.8032720460022973,0.7927609158571873
high_closeness_low_score,0.8234316921158082,0.7955234499006045,0.8162884725161792,0.7899784855086125,0.7782574600259272,0.8100680322284601,0.7878665759598398,0.8248971483007982,0.7962367320492626,0.7939472014934343,0.7999157655967232,0.7912493311791853,0.7987383503073748
