triple injection ratios,0.01,0.02,0.04,0.08,0.12,0.16,0.2,0.24,0.32
high_scores,0.841329066981384,0.8150000733377264,0.8151711945788274,0.7950405981594366,0.824307173472381,0.7982978398244225,0.8419923492901975,0.8208569286424582,0.7907881749221912
low_scores,0.8286332450352647,0.8376408133670125,0.8205999793159545,0.7816141674407825,0.8114078650027842,0.8114271774625521,0.8073986723995508,0.7977633936811799,0.8129992104600218
mixed_scores,0.8248683757453614,0.820031220857737,0.8296344494894148,0.800713517434246,0.7951921826833942,0.8038345232331929,0.8206921149057914,0.8350783233616328,0.7909104736656994
high_gradients,0.8141607104818777,0.8306480108597801,0.8264002770353202,0.8039195927328513,0.8101931031646104,0.824264763377272,0.7997839736686433,0.8464612010954505,0.7899810576073575
low_gradients,0.825436826478661,0.8457321008396962,0.8251412818388921,0.7862105951260911,0.7791271767286473,0.805068780340502,0.8148515872782112,0.7993713630461651,0.7823328410462982
mixed_gradients,0.8248683757453614,0.820031220857737,0.8296344494894148,0.800713517434246,0.7951921826833942,0.8038345232331929,0.8206921149057914,0.8350783233616328,0.7909104736656994
low_score_high_gradient,0.8176005321087423,0.8240423228001406,0.8078956440872082,0.7728196828028427,0.7861394548963923,0.8023664625495706,0.787018422036929,0.8088640605067178,0.8002809929604735
high_score_high_gradient,0.8141607104818777,0.8306480108597801,0.8264002770353202,0.8039195927328513,0.8101931031646104,0.824264763377272,0.7997839736686433,0.8464612010954505,0.7899810576073575
low_score_low_gradient,0.8246992215877478,0.842920856249461,0.8169560749064433,0.8118196808663037,0.7845307128236544,0.7785654965522576,0.7974508812574455,0.8107527650090691,0.8223732441177566
high_score_low_gradient,0.8158084179137258,0.8343849093099694,0.8232012201572608,0.7917943062232055,0.7968952194551221,0.7848954404184513,0.8125787253012692,0.8093545853338399,0.728148826965164
random,0.8110960955156353,0.8140771494387472,0.8088196436761211,0.8022433822689394,0.7780505067976619,0.8024948749382365,0.8082842641054105,0.8139633925914166,0.7706725059402917
high_degree_high_score,0.841329066981384,0.813313352047957,0.8012688027351106,0.790527180611168,0.8152954996487551,0.7942874982795116,0.8098593355275061,0.846993494274009,0.789746000335327
high_degree_low_score,0.8286332450352647,0.8376408133670125,0.8205999793159545,0.7816141674407825,0.8114078650027842,0.8114271774625521,0.791572919048426,0.8142175194813277,0.8162469179612245
low_degree_high_score,0.841329066981384,0.813313352047957,0.8012688027351106,0.7929390316892911,0.8186650163024807,0.8025162159916442,0.8054375162811382,0.8460716751876085,0.794163076067283
low_degree_low_score,0.8286332450352647,0.8376408133670125,0.8205999793159545,0.7816141674407825,0.8114078650027842,0.8114271774625521,0.791572919048426,0.8142175194813277,0.8162469179612245
high_degree_high_grad,0.8194760715865609,0.8278270880215657,0.8338875007864567,0.7996940498454906,0.8175958080806095,0.8545860614467112,0.8279410587427386,0.8414730704608393,0.7787553185991931
high_degree_low_grad,0.825436826478661,0.8457321008396962,0.8251412818388921,0.7821531967597404,0.7831136522429291,0.7980045199196831,0.8122792908996725,0.7940610762828706,0.805497384101645
low_degree_high_grad,0.8194760715865609,0.8278270880215657,0.8338875007864567,0.7996940498454906,0.8175958080806095,0.8545860614467112,0.8279410587427386,0.8414730704608393,0.7787553185991931
low_degree_low_grad,0.825436826478661,0.8457321008396962,0.8251412818388921,0.7851766520526386,0.7861178453914183,0.7865536654335659,0.8013920623096553,0.7963093936221962,0.8022336001048394
high_closeness_high_score,0.841329066981384,0.813313352047957,0.8012688027351106,0.789634762454337,0.8119142875706243,0.805800653114551,0.8129275348123209,0.8440887885587818,0.791780609339123
high_closeness_low_score,0.8286332450352647,0.8376408133670125,0.8205999793159545,0.7816141674407825,0.8114078650027842,0.8114271774625521,0.791572919048426,0.8142175194813277,0.8162469179612245
low_closeness_high_score,0.841329066981384,0.813313352047957,0.8012688027351106,0.7929390316892911,0.8186650163024807,0.8025162159916442,0.8054375162811382,0.8460716751876085,0.794163076067283
low_closeness_low_score,0.8286332450352647,0.8376408133670125,0.8205999793159545,0.7816141674407825,0.8114078650027842,0.8114271774625521,0.791572919048426,0.8142175194813277,0.8162469179612245
high_closeness_hig_gradh,0.8194760715865609,0.8278270880215657,0.8338875007864567,0.7996940498454906,0.8175958080806095,0.8545860614467112,0.8279410587427386,0.8414730704608393,0.7787553185991931
high_closeness_low_grad,0.825436826478661,0.8457321008396962,0.8251412818388921,0.7821531967597404,0.7831136522429291,0.7980045199196831,0.8122792908996725,0.7940610762828706,0.805497384101645
low_closeness_high_grad,0.8194760715865609,0.8278270880215657,0.8338875007864567,0.7996940498454906,0.8175958080806095,0.8545860614467112,0.8279410587427386,0.8414730704608393,0.7787553185991931
low_closeness_low_grad,0.825436826478661,0.8457321008396962,0.8251412818388921,0.7851766520526386,0.7861178453914183,0.7865536654335659,0.8013920623096553,0.7963093936221962,0.8022336001048394
low_deg,0.8211980104286665,0.830059081250458,0.8312113048619679,0.7957831321131825,0.792927214289108,0.7561220776673527,0.8346041736303779,0.8381645106634621,0.8113530792635941
high_deg,0.8213297548975944,0.8323431179261346,0.805852125883273,0.8071259173617428,0.8122100675148403,0.8113205525778608,0.8198574743959874,0.8139154607813948,0.8451212682064728
low_closeness,0.8096837391576546,0.8250283484495717,0.8203826591170175,0.7854291315324529,0.7753914718209781,0.782390077071669,0.7990490742158881,0.8214733235350566,0.6070690882823427
high_closeness,0.8233754337559441,0.8250823788520328,0.8043678958612422,0.7929031567068138,0.7853723804867739,0.7962513889466073,0.8061543175527164,0.8142202770571226,0.8310900345046336
