triple injection ratios,0.01,0.02,0.04,0.08,0.12,0.16,0.2,0.24,0.32
high_scores,0.8160990552238245,0.8177633359876668,0.7970591087458676,0.8157478215870135,0.7935838173091777,0.7939379511953842,0.7960155826397937
low_scores,0.8160990552238245,0.8177633359876668,0.7970591087458676,0.8157478215870135,0.7935838173091777,0.7939379511953842,0.7960155826397937
mixed_scores,0.8371479309474839,0.8420212707982214,0.8271705414389658,0.8000851015693768,0.7736493049399389,0.7996485423734255,0.8072946875259991
high_gradients,0.8160990552238245,0.8177633359876668,0.7970591087458676,0.8157478215870135,0.7935838173091777,0.7939379511953842,0.7960155826397937
low_gradients,0.8160990552238245,0.8177633359876668,0.7970591087458676,0.8157478215870135,0.7935838173091777,0.7939379511953842,0.7960155826397937
mixed_gradients,0.8160990552238245,0.8177633359876668,0.7970591087458676,0.8157478215870135,0.7935838173091777,0.7939379511953842,0.7960155826397937
low_score_high_gradient,0.8119304148368314,0.8250118689790533,0.8268915704962753,0.7838494920712679,0.8090662449850733,0.8274832450117857,0.7960336492873201
high_score_high_gradient,0.8014712235075805,0.8073052321483223,0.8218300726887054,0.7989805034204661,0.8097981126366204,0.810845399898942,0.8366205497603624
low_score_low_gradient,0.8294801490146576,0.8196196625666425,0.8280504719306035,0.7971545721113683,0.7673212291445325,0.7787656397910702,0.7956777224390328
high_score_low_gradient,0.8172480207776626,0.8361890107076866,0.8159028462506048,0.8016298642992171,0.7931980573266788,0.8039150474412206,0.8026953779909495
random,0.8154341280760234,0.8158472688833158,0.8255871083026908,0.7670413653088125,0.8012489363790727,0.813907709975618,0.8110003058727918
high_degree_high_score,0.8315312281255032,0.8345401014349577,0.8314674834901365,0.8149989852458182,0.8016633097697045,0.8387948210224041,0.8345845972964661
high_degree_low_score,0.8414610343388781,0.8352842531210729,0.8375421787982268,0.763185917384307,0.8088872066109278,0.7886744770169514,0.8082664899801376
low_degree_high_score,0.8174235008385716,0.8371660767719955,0.8314674834901365,0.8114053623775608,0.79684299678721,0.8333828036010742,0.8347858907475459
low_degree_low_score,0.8414610343388781,0.8352842531210729,0.8375421787982268,0.763185917384307,0.8088872066109278,0.7886744770169514,0.8082664899801376
high_degree_high_grad,0.8014712235075805,0.8178512868547451,0.8252298003550126,0.8038345141869443,0.8231353857942361,0.8331798696399532,0.8296154569610746
high_degree_low_grad,0.808311457856404,0.8109040659713032,0.8168107941105948,0.8116839757103962,0.7989042265548462,0.7798575870397717,0.7909310712801239
low_degree_high_grad,0.8014712235075805,0.8178512868547451,0.8252298003550126,0.8038345141869443,0.8231353857942361,0.8331798696399532,0.8296154569610746
low_degree_low_grad,0.817100583760947,0.8109040659713032,0.8168107941105948,0.7885545956379968,0.7933046969341346,0.796302143960207,0.7913215606116234
high_closeness_high_score,0.8239069522134398,0.8289552072538015,0.8314674834901365,0.7928507215618141,0.787320700539744,0.8304432356648096,0.8107692324405548
high_closeness_low_score,0.8414610343388781,0.8352842531210729,0.8375421787982268,0.763185917384307,0.8088872066109278,0.7886744770169514,0.8082664899801376
low_closeness_high_score,0.8161517975878771,0.8356848106180926,0.8314674834901365,0.8123406359685206,0.7988355028123871,0.8234701629511865,0.8250447616883753
low_closeness_low_score,0.8414610343388781,0.8352842531210729,0.8375421787982268,0.763185917384307,0.8088872066109278,0.7886744770169514,0.8082664899801376
high_closeness_hig_gradh,0.8014712235075805,0.8178512868547451,0.8252298003550126,0.8038345141869443,0.8231353857942361,0.8331798696399532,0.8296154569610746
high_closeness_low_grad,0.8112905606235988,0.8109040659713032,0.8168107941105948,0.8110542180391369,0.7833309203809418,0.7859273140538676,0.7954863081693666
low_closeness_high_grad,0.8014712235075805,0.8178512868547451,0.8252298003550126,0.8038345141869443,0.8231353857942361,0.8331798696399532,0.8296154569610746
low_closeness_low_grad,0.8147847686272668,0.8109040659713032,0.8168107941105948,0.7794625925399682,0.7917399264306568,0.7829501354629864,0.7819060283995911
low_deg,0.836627070489233,0.8234367260082338,0.8065427394619645,0.793116748440444,0.7896346425201859,0.7522627752443,0.7603411295183551
high_deg,0.824571673393976,0.836836215776909,0.8212005010873268,0.7715593744503985,0.8010895335345201,0.7796436079488943,0.7966066331400261
low_closeness,0.8101772641899414,0.8235349027595582,0.8127149904815206,0.7959846039753076,0.7629574098670969,0.7708603146292456,0.7547449604106597
high_closeness,0.8278738944557298,0.8333052371114982,0.8128621227462377,0.7619079863902403,0.780315370682955,0.8047628383169592,0.792934010818117
