triple injection ratios,0.01,0.05,0.1,0.15,0.2,0.25,0.3
high_scores,0.7405479610575483,0.7592846433333982,0.7230031443974922,0.7107676200567189,0.640391816594891,0.6225256252307955,0.6317652555461292
low_scores,0.7748565864872097,0.7870344671119083,0.6878664108176487,0.7281632965882587,0.696679812046264,0.671627260609989,0.6769563254779236
mixed_scores,0.765508158994624,0.7952465208249653,0.7283761448732643,0.6965125094638094,0.6768037907778534,0.6575408398333763,0.5615107256801405
high_gradients,0.6798861697351405,0.7126278005101775,0.6977639740454439,0.7193235264122152,0.6407913674283011,0.49178265026785634,0.6372705697863575
low_gradients,0.7599974440659332,0.7164730581303372,0.763315023739927,0.6868207930244863,0.6661152915272841,0.6081104068467199,0.6346415106805336
mixed_gradients,0.765508158994624,0.7952465208249653,0.7283761448732643,0.6965125094638094,0.6768037907778534,0.6575408398333763,0.5615107256801405
low_score_high_gradient,0.7459459785403629,0.7043820415057988,0.7126766879908413,0.6534004374747158,0.6228575009734301,0.5293023560436276,0.567805058131504
high_score_high_gradient,0.6798861697351405,0.7126278005101775,0.6977639740454439,0.7193235264122152,0.6407913674283011,0.49178265026785634,0.6372705697863575
low_score_low_gradient,0.7704032381929965,0.7611972279147455,0.7664545283088432,0.7350713370028621,0.6880019072937189,0.6563088685231976,0.6494143527742094
high_score_low_gradient,0.7630872377999944,0.6966222799349616,0.6997774383536136,0.672735547381547,0.6409127986098144,0.5965500822319487,0.5808101460278648
random,0.7824193394039067,0.7380166217729422,0.6871898675526088,0.683701380944569,0.6581866485177391,0.49940453832620246,0.5565059831442207
degree_high_score_high_triples,0.7405479610575483,0.7512939084066189,0.7383706049621059,0.672374812261458,0.6538525845226298,0.6488992444582861,0.5849198160423151
degree_high_score_low_triples,0.7748565864872097,0.7521351004356035,0.7049702195662403,0.7408641619134025,0.5979662996389039,0.6394763524323354,0.6465520214873036
degree_low_score_high_triples,0.7405479610575483,0.7512939084066189,0.7383706049621059,0.672374812261458,0.6538525845226298,0.6488992444582861,0.5849198160423151
degree_low_score_low_triples,0.7748565864872097,0.7521351004356035,0.7049702195662403,0.7408641619134025,0.5979662996389039,0.6394763524323354,0.6465520214873036
degree_high_grad_high_triples,0.6798861697351405,0.769361479511394,0.76051330551285,0.7277510555968967,0.6714297407207628,0.6492454988698595,0.6248577829319798
degree_high_grad_low_triples,0.7822892722828981,0.7860817698725758,0.750226336337806,0.7424756196443608,0.6940103633690571,0.6323641435411238,0.6153985937632872
degree_low_grad_high_triples,0.6798861697351405,0.769361479511394,0.76051330551285,0.7277510555968967,0.6714297407207628,0.6492454988698595,0.6248577829319798
degree_low_grad_low_triples,0.782743430637787,0.7746100217957168,0.7506379172154557,0.7544797126862874,0.6752016268370913,0.6704944648700917,0.5596282499049758
closeness_high_score_high_triples,0.7405479610575483,0.7512939084066189,0.7383706049621059,0.672374812261458,0.6538525845226298,0.6488992444582861,0.5849198160423151
closeness_high_score_low_triples,0.7748565864872097,0.7521351004356035,0.7049702195662403,0.7408641619134025,0.5979662996389039,0.6394763524323354,0.6465520214873036
closeness_low_score_high_triples,0.7405479610575483,0.7512939084066189,0.7383706049621059,0.672374812261458,0.6538525845226298,0.6488992444582861,0.5849198160423151
closeness_low_score_low_triples,0.7748565864872097,0.7521351004356035,0.7049702195662403,0.7408641619134025,0.5979662996389039,0.6394763524323354,0.6465520214873036
closeness_high_grad_high_triples,0.6798861697351405,0.769361479511394,0.76051330551285,0.7277510555968967,0.6714297407207628,0.6492454988698595,0.6248577829319798
closeness_high_grad_low_triples,0.7654303171903093,0.6826990803634426,0.7222939076885315,0.7239562873859272,0.66892143962797,0.6784742997778244,0.5283442748868397
closeness_low_grad_high_triples,0.6798861697351405,0.769361479511394,0.76051330551285,0.7277510555968967,0.6714297407207628,0.6492454988698595,0.6248577829319798
closeness_low_grad_low_triples,0.782743430637787,0.7746100217957168,0.7506379172154557,0.7544797126862874,0.6752016268370913,0.6704944648700917,0.5596282499049758
