triple injection ratios,0.1
high_scores,0.7308269376467018
low_scores,0.6355205605716124
mixed_scores,0.7715352391577837
high_gradients,0.7503885651712245
low_gradients,0.7643634746164368
mixed_gradients,0.7715352391577837
low_score_high_gradient,0.6779217070599556
high_score_high_gradient,0.7503885651712245
low_score_low_gradient,0.7259428339855698
high_score_low_gradient,0.6702335032640517
random,0.7062801929056208
high_degree_high_score,0.7321707354404344
high_degree_low_score,0.6355205605716124
low_degree_high_score,0.7451768192541851
low_degree_low_score,0.6355205605716124
high_degree_high_grad,0.7383500788344924
high_degree_low_grad,0.7249100783669691
low_degree_high_grad,0.7383500788344924
low_degree_low_grad,0.7495601999859025
high_closeness_high_score,0.7321707354404344
high_closeness_low_score,0.6355205605716124
low_closeness_high_score,0.7451768192541851
low_closeness_low_score,0.6355205605716124
high_closeness_hig_gradh,0.7383500788344924
high_closeness_low_grad,0.743901748339034
low_closeness_high_grad,0.7383500788344924
low_closeness_low_grad,0.7465756752695957
lowest_deg_triples,0.7385708246443916
highest_deg_triples,0.6982527881059875
lowest_opn_triples,0.7444063304621724
highest_opn_triples,0.7349506312416815
